round,reward,w0,w1,w2,w3,w4,w5
49,4.358102797269128,0.24795022880989515,0.05,0.20005336812046395,0.05938989618522217,0.23851011524996543,0.20428584476063713
50,4.409678427591263,0.24780610139350157,0.05,0.2001140769700283,0.05939979623107673,0.23875797050151423,0.20408812665342152
51,4.325846867899014,0.2476576710638895,0.05,0.2001903828442052,0.059406467408655586,0.23901659467071376,0.20389275810775814
52,4.2403383155016545,0.24752528779477273,0.05,0.2002498714785384,0.05941647643726323,0.23924315053604184,0.20371331099158035
53,5.250187435663528,0.24734256061054175,0.05,0.20038320387989686,0.05940451526886505,0.23961650479321922,0.20346757508152907
54,4.662550200535728,0.24717492169442754,0.05,0.20048928122101384,0.059389310537060216,0.2399029733121599,0.2032399539960767
55,4.40148472820552,0.24701638509757776,0.05,0.20058470275196946,0.05938357847727956,0.24017451153675048,0.20302486384420507
56,5.599515493189547,0.24681287581799632,0.05,0.20071447322511923,0.05938263840408238,0.24054750787515133,0.20276816016045987
57,6.616511310571836,0.24660605194336754,0.05,0.2008303705655596,0.05937837384491265,0.24093485506922344,0.2024937543020628
58,5.163066160012142,0.2464046632212471,0.05,0.20095494332547623,0.05935896141471851,0.24128491624939596,0.20222972943552514
59,4.4129698196269835,0.24623440696636378,0.05,0.2010451333377782,0.05934559778731057,0.2415671834207636,0.20200336524774737
60,5.330443945618733,0.2460482910393374,0.05,0.20116418068444525,0.05933934798804185,0.24189882567176405,0.20176103933251874
61,6.637054340839885,0.24584508551281162,0.05,0.20130559081502417,0.05934492993493289,0.24227820269360864,0.2014783097449062
62,4.1582007891955,0.24567117725572454,0.05,0.20139707360824305,0.05932609837802114,0.24254678589184775,0.20125336702195099
63,4.758017535897248,0.2455215604957211,0.05,0.20146959945862,0.05933719701119512,0.24280222160745538,0.20104619894323802
64,5.6723684463328095,0.24532091178231938,0.05,0.20162653129684127,0.059325531055662246,0.2432012534096824,0.20077080625881924
65,4.545799556079772,0.24514755773225974,0.05,0.20171275591739718,0.05931530160691534,0.2434611038387046,0.20055191525738494
66,5.553467211599098,0.24497983888266583,0.05,0.20181533787136594,0.059319260110003005,0.2437668044721923,0.20032022795069823
67,4.12765441655271,0.2448222080017228,0.05,0.20189289026246532,0.05931159085176935,0.24403412046376818,0.2001146415516329
68,4.39119312423834,0.244653180849309,0.05,0.201982380955042,0.05931668011904149,0.24433456178969215,0.19989887437398735
69,5.23999355458845,0.2444643050999823,0.05,0.20211106830059875,0.05929825048516941,0.24472510332054137,0.19963504893526576
70,4.640223104804426,0.2443023940979841,0.05,0.2021836598255387,0.05929262895152405,0.2449820174718177,0.19942218483302193
