round,reward,w0,w1,w2,w3,w4,w5
168,6.09525508693415,0.10712441397011112,0.05,0.2819617270759778,0.059244639756743524,0.48337824445860667,0.019814902872599
169,4.3285808139819695,0.10615660352842804,0.05,0.2823897218636049,0.059157282248998126,0.48477960363728645,0.018680938345554326
170,5.00593747666334,0.10521679834366887,0.05,0.28302704203439955,0.05912789998944732,0.4864245182368398,0.01745799940127617
171,4.173980149993113,0.10432765024703029,0.05,0.28348283716927997,0.059061844141443456,0.48781133111258873,0.01640343936565606
172,5.179971772668059,0.10331604429988474,0.05,0.28421298650545224,0.0590315331689707,0.4896297722645054,0.015123349843619455
173,4.972330008803786,0.1025351377649876,0.05,0.28462131909764177,0.05902348937761699,0.49096781041658794,0.014005234918374741
174,5.089632810852683,0.10161610477506886,0.05,0.28520618804374903,0.05898883676645243,0.49259626582128163,0.012816917138364884
175,6.267544787260521,0.10044599342946305,0.05,0.28603987998919517,0.058990861597688765,0.49475216021479335,0.011312602494948788
176,4.6933268097734855,0.09957517598285749,0.05,0.28642964587458986,0.05890073930494477,0.49605324187982014,0.010196243425060402
177,4.9253793477323455,0.098595923949908,0.05,0.2870147217637626,0.058912978388724745,0.49775933574574,0.008976543666693327
178,5.0264384152437165,0.09763410129021041,0.05,0.28760655390409684,0.05890360454029502,0.49945512711342627,0.007709090137448543
179,6.55470737484862,0.09665024880321317,0.05,0.2882700737730113,0.05884839639416573,0.5012429932604912,0.006369834408160401
180,4.152714706540169,0.09590064240808532,0.05,0.28862520191857716,0.05881604878092148,0.5022718634286244,0.0053998540187413105
181,7.048436387889105,0.09479334848897635,0.05,0.2895295709137668,0.05887257552704734,0.504633402774037,0.003807778230401744
182,4.1847512707807475,0.09390702102112568,0.05,0.28992401525134515,0.058699950612848974,0.5058738062721444,0.0027245886473296213
183,3.7975886298610333,0.09326496156101549,0.05,0.29020945817578736,0.05870658155440547,0.5068320625884367,0.0018794000895001714
184,4.575263254311897,0.09240137924857587,0.05,0.2908874111539076,0.0586572518629735,0.5084258541068862,0.0007778121585135717
185,5.385022255715982,0.09134968785500436,0.05,0.29134775336764995,0.058519931732295895,0.5101201245089808,0.0
186,4.755563899860837,0.09032771504011046,0.05,0.29162385942326946,0.05824127901851956,0.5111130198735873,0.0
187,4.809799224378982,0.08928977992100132,0.05,0.29189192580977763,0.05799437075863216,0.5121486747915847,0.0
188,4.959871279586143,0.08838904492353544,0.05,0.29199624026145055,0.05777622105178449,0.5130852487158137,0.0
189,5.046967203394129,0.0873900963097507,0.05,0.29219063296623277,0.05756149818453929,0.514178977312284,0.0
190,5.347777386618325,0.08620986273841934,0.05,0.29246364088137833,0.05727071808690822,0.5155895127197169,0.0
191,5.324640941817529,0.08494509792483648,0.05,0.29273854815119676,0.05693299514164482,0.5169911081367843,0.0
192,4.277210860034091,0.08389844078469527,0.05,0.2928840090753713,0.056559902222439874,0.517972132374827,0.0
193,5.054355535058278,0.08272318372176564,0.05,0.2932071393095368,0.05619187849361384,0.5193910906423564,0.0
194,4.398815724883832,0.08172527399101831,0.05,0.29330608356798277,0.05592054370408153,0.5203608616675912,0.0
195,3.877205143494594,0.08095325418293507,0.05,0.29331635864940236,0.055698801568712014,0.5210879581707617,0.0
196,3.9672261468560674,0.08007529331689456,0.05,0.2935002373989431,0.05544611768187529,0.5221059367585237,0.0
197,4.44782738494909,0.07916745603203887,0.05,0.29364887075319906,0.05518521594888731,0.523167935107238,0.0
198,5.549208648939876,0.0779006359828672,0.05,0.29412603394172404,0.054740628103445876,0.5249045073966807,0.0
199,4.986668552659493,0.07669984227584263,0.05,0.29432969671965403,0.05428645553590794,0.5262388096694904,0.0
200,5.061080935531374,0.07539531389242121,0.05,0.2946440833904665,0.053807175286566214,0.5278281330052349,0.0
